SKU,Name,Profit ($),Profit (%),Retail Price ($),Resale Price ($),Year,Nike Link,Goat Link
FQ4032-800,Vapor Edge Shark 2 'Laser Orange Black',35.5,64.55,55,100,2024,https://www.nike.com/t/vapor-edge-shark-2-mens-football-cleats-41vjXQ/FQ4032-800,https://www.goat.com/search?query=FQ4032-800
HF1574-301,Wmns Renew Elevate 3 'Barely Green',35.44,47.27,74.97,122,2024,https://www.nike.com/t/renew-elevate-3-womens-basketball-shoes-SgD866/HF1574-301,https://www.goat.com/search?query=HF1574-301
FN6845-001,Air Zoom Infinity Tour NRG 'PGA Championship',35.32,21.81,161.97,218,2024,https://www.nike.com/t/air-zoom-infinity-tour-nrg-golf-shoes-QB9QLd/FN6845-001,https://www.goat.com/search?query=FN6845-001
FZ1362-400,Alpha Huarache Elite 4 Low 'Jackie Robinson Day',34.84,34.84,100,149,2024,https://www.nike.com/t/alpha-huarache-elite-4-low-mcs-jrd-baseball-cleats-MN0sS6/FZ1362-400,https://www.goat.com/search?query=FZ1362-400
CI2952-004,Tawa 'Anthracite Valerian Blue',34.62,23.08,150,204,2023,https://www.nike.com/t/tawa-mens-wrestling-shoes-4sfLnK/CI2952-004,https://www.goat.com/search?query=CI2952-004
FN3721-200,Realtree x SFB B2 'Cacao Wow',34.49,19.16,180,237,2023,https://www.nike.com/t/sfb-b2-realtree-mens-boots-Rrv9j1/FN3721-200,https://www.goat.com/search?query=FN3721-200
FN3721-200,Realtree x SFB B2 'Cacao Wow',34.49,19.16,180,237,2023,https://www.nike.com/t/sfb-b2-realtree-mens-boots-Rrv9j1/FN3721-200,https://www.goat.com/search?query=FN3721-200
DH0956-002,Court Legacy Suede 'Cobblestone',34.03,42.54,80,126,2022,https://www.nike.com/t/court-legacy-suede-mens-shoes-srcxqv/DH0956-002,https://www.goat.com/search?query=DH0956-002
DZ4855-001,Air Force 1 '07 LV8 'Multi-Material',33.02,36.3,90.97,137,2022,https://www.nike.com/t/air-force-1-07-lv8-mens-shoes-M866WJ/DZ4855-001,https://www.goat.com/search?query=DZ4855-001
DR2018-001,Victori One Slide 'Black White',32.88,93.94,35,75,2022,https://www.nike.com/t/victori-one-mens-slides-l6rXGD/DR2018-001,https://www.goat.com/search?query=DR2018-001
DH5088-400,Vapor Edge Shark 2 'Hyper Royal White',32.78,59.6,55,97,2024,https://www.nike.com/t/vapor-edge-shark-2-mens-football-cleats-dmdfQS/DH5088-400,https://www.goat.com/search?query=DH5088-400
DH5088-400,Vapor Edge Shark 2 'Hyper Royal White',32.78,59.6,55,97,2024,https://www.nike.com/t/vapor-edge-shark-2-mens-football-cleats-dmdfQS/DH5088-400,https://www.goat.com/search?query=DH5088-400
HF3240-100,Hyperquick SE 'White Pink Foam Violet Mist',32.22,40.27,80,124,2024,https://www.nike.com/t/hyperquick-se-volleyball-shoes-8L0Vb9/HF3240-100,https://www.goat.com/search?query=HF3240-100
FQ1882-100,Wmns Zoom Pogo Plus Premium SB 'City of Style Pack',32.16,39.72,80.97,125,2024,https://www.nike.com/t/sb-zoom-pogo-plus-premium-skate-shoes-RvSjsf/FQ1882-100,https://www.goat.com/search?query=FQ1882-100
FN0310-101,Huarache 9 Elite TF LAX 'White Black',32.13,32.13,100,146,2023,https://www.nike.com/t/huarache-9-elite-tf-lax-lacrosse-shoes-xQ3DrH/FN0310-101,https://www.goat.com/search?query=FN0310-101
FB3145-006,Zoom GP Challenge Pro 'Black Laser Orange',32.04,26.7,120,168,2024,https://www.nike.com/t/gp-challenge-pro-mens-hard-court-tennis-shoes-lDL8Nn/FB3145-006,https://www.goat.com/search?query=FB3145-006
FN0028-600,Alpha Menace 4 Shark 'University Red White',31.88,57.96,55,96,2024,https://www.nike.com/t/alpha-menace-4-shark-football-cleats-R3RCjP/FN0028-600,https://www.goat.com/search?query=FN0028-600
CK9951-004,React SFB Carbon 'Light Bone Picante',31.08,22.2,139.97,189,2023,https://www.nike.com/t/react-sfb-carbon-mens-elite-outdoor-shoes-k7gKNd/CK9951-004,https://www.goat.com/search?query=CK9951-004
CK9951-004,React SFB Carbon 'Light Bone Picante',31.08,22.2,139.97,189,2023,https://www.nike.com/t/react-sfb-carbon-mens-elite-outdoor-shoes-k7gKNd/CK9951-004,https://www.goat.com/search?query=CK9951-004
FJ2245-100,Air Pegasus 89 Golf 'Swan',30.83,27.05,113.97,160,2023,https://www.nike.com/t/air-pegasus-89-g-golf-shoes-Jvm3TR/FJ2245-100,https://www.goat.com/search?query=FJ2245-100
FJ2581-600,Phantom GX 2 Academy IC 'Mad Brilliance Pack',30.67,45.12,67.97,109,2024,https://www.nike.com/t/phantom-gx-2-academy-ic-low-top-soccer-shoes-Hs50mp/FJ2581-600,https://www.goat.com/search?query=FJ2581-600
FJ2575-001,Phantom Luna 2 Pro FG 'Shadow Pack',30.65,22.71,134.97,183,2024,https://www.nike.com/t/phantom-luna-2-pro-fg-high-top-soccer-cleats-2zSsv5/FJ2575-001,https://www.goat.com/search?query=FJ2575-001
FJ2563-001,Phantom GX 2 Pro FG 'Shadow Pack',30.26,25.22,119.97,166,2024,https://www.nike.com/t/phantom-gx-2-pro-fg-low-top-soccer-cleats-wbCCWn/FJ2563-001,https://www.goat.com/search?query=FJ2563-001
FJ2563-001,Phantom GX 2 Pro FG 'Shadow Pack',30.26,25.22,119.97,166,2024,https://www.nike.com/t/phantom-gx-2-pro-fg-low-top-soccer-cleats-wbCCWn/FJ2563-001,https://www.goat.com/search?query=FJ2563-001
FZ4032-407,Air Force 1 Low 'Aquarius Blue Vapor Green',30.02,31.95,93.97,137,2024,https://www.nike.com/t/air-force-1-07-mens-shoes-f3wwrM/FZ4032-407,https://www.goat.com/search?query=FZ4032-407
FN0565-101,Infinity Golf Next Nature Wide 'White University Red',29.98,39.97,75,116,2024,https://www.nike.com/t/infinity-g-nn-golf-shoes-wide-rJL0sM/FN0565-101,https://www.goat.com/search?query=FN0565-101
DC9968-010,Phantom GX Elite Gripknit FG 'Shadow Pack',29.64,11.86,250,309,2023,https://www.nike.com/t/phantom-gx-elite-firm-ground-low-top-soccer-cleat-WGRzk4/DC9968-010,https://www.goat.com/search?query=DC9968-010
DC9968-010,Phantom GX Elite Gripknit FG 'Shadow Pack',29.64,11.86,250,309,2023,https://www.nike.com/t/phantom-gx-elite-firm-ground-low-top-soccer-cleat-WGRzk4/DC9968-010,https://www.goat.com/search?query=DC9968-010
DJ4474-121,React HyperSet LE 'Olympics',29.62,19.11,155,204,2017,https://www.nike.com/t/tawa-se-mens-wrestling-shoes-VVM1GQ/DJ4474-121,https://www.goat.com/search?query=DJ4474-121
DQ3987-002,Air Max Terrascape 90 'Triple Black',29.49,32.78,89.97,132,2022,https://www.nike.com/t/air-max-terrascape-90-mens-shoes-61rLc8/DQ3987-002,https://www.goat.com/search?query=DQ3987-002
HF0016-100,Jordan One Take 5 'Quai 54',29.41,29.41,100,143,2024,https://www.nike.com/t/jordan-one-take-5-quai-54-basketball-shoes-MMrcxN/HF0016-100,https://www.goat.com/search?query=HF0016-100
AH4000-100,Force Savage Pro 2 'White Black',29.41,29.41,100,143,2020,https://www.nike.com/t/force-savage-pro-2-mens-football-cleat-PHgwNl/AH4000-100,https://www.goat.com/search?query=AH4000-100
FV5287-100,Air Zoom Victory Tour 3 NRG 'Endless Pursuit Pack',29.18,16.3,178.97,230,2024,https://www.nike.com/t/air-zoom-victory-tour-3-nrg-golf-shoes-hhlBrg/FV5287-100,https://www.goat.com/search?query=FV5287-100
DA5457-400,Vapor Edge Elite 360 2 'Hyper Royal White',28.92,13.77,210,264,2024,https://www.nike.com/t/vapor-edge-elite-360-2-mens-football-cleats-LdsghK/DA5457-400,https://www.goat.com/search?query=DA5457-400
FZ2097-100,Mac Attack 'Sail Fir',28.38,21.83,130,175,2024,https://www.nike.com/t/attack-mens-shoes-lvkCWb/FZ2097-100,https://www.goat.com/search?query=FZ2097-100
FV5286-001,Air Zoom Victory Tour 3 NRG 'PGA Championship',28.28,15.8,178.97,229,2024,https://www.nike.com/t/air-zoom-victory-tour-3-nrg-golf-shoes-CgQcKF/FV5286-001,https://www.goat.com/search?query=FV5286-001
DV9019-600,Metcon 8 AMP 'Picante Red Bright Cactus',28.25,33.64,83.97,124,2023,https://www.nike.com/t/metcon-8-amp-mens-training-shoes-v5Dwq2/DV9019-600,https://www.goat.com/search?query=DV9019-600
DV9019-600,Metcon 8 AMP 'Picante Red Bright Cactus',28.25,33.64,83.97,124,2023,https://www.nike.com/t/metcon-8-amp-mens-training-shoes-v5Dwq2/DV9019-600,https://www.goat.com/search?query=DV9019-600
CD4385-400,Air Zoom Victory 'Racer Blue',28.12,24.67,113.97,157,2023,https://www.nike.com/t/air-zoom-victory-track-field-distance-spikes-MsLPjj/CD4385-400,https://www.goat.com/search?query=CD4385-400
DJ5635-601,Zoom Mercurial Superfly 9 Academy MG 'Mad Brilliance Pack',28.01,36.39,76.97,116,2024,https://www.nike.com/t/mercurial-vapor-15-academy-tf-low-top-soccer-shoes-rdbD4k/DJ5635-601,https://www.goat.com/search?query=DJ5635-601
FQ3243-300,Tiempo Legend 10 Academy MG 'Emerald',27.87,40.41,68.97,107,2024,https://www.nike.com/t/tiempo-emerald-legend-10-academy-mg-low-top-soccer-cleats-fB1DPf/FQ3243-300,https://www.goat.com/search?query=FQ3243-300
DV0791-200,Air Force 1 '07 LX 'Cacao Plaid',27.83,28.41,97.97,139,2024,https://www.nike.com/t/air-force-1-07-lx-mens-shoes-7Xt6gz/DV0791-200,https://www.goat.com/search?query=DV0791-200
HF4890-094,Air Max Pulse 'London Music Scene',27.68,30.77,89.97,130,2024,https://www.nike.com/t/air-max-pulse-mens-shoes-DWTVpN/HF4890-094,https://www.goat.com/search?query=HF4890-094
DV7898-001,Zoom Blazer Mid Premium SB 'Black Patchwork',27.61,27.61,100,141,2023,https://www.nike.com/t/sb-zoom-blazer-mid-premium-skate-shoes-qr7mWL/DV7898-001,https://www.goat.com/search?query=DV7898-001
FJ1221-009,ReactX Infinity Run 4 TB 'Cool Grey College Navy',26.43,16.52,160,206,2023,https://www.nike.com/t/infinityrn-4-team-mens-road-running-shoes-VXRd3b/FJ1221-009,https://www.goat.com/search?query=FJ1221-009
FJ1221-009,ReactX Infinity Run 4 TB 'Cool Grey College Navy',26.43,16.52,160,206,2023,https://www.nike.com/t/infinityrn-4-team-mens-road-running-shoes-VXRd3b/FJ1221-009,https://www.goat.com/search?query=FJ1221-009
FD5190-100,ZoomX Zegama 2 'White Laser Orange Green',26.34,14.63,180,228,2024,https://www.nike.com/t/zegama-2-mens-trail-running-shoes-fZw18h/FD5190-100,https://www.goat.com/search?query=FD5190-100
FD5190-100,ZoomX Zegama 2 'White Laser Orange Green',26.34,14.63,180,228,2024,https://www.nike.com/t/zegama-2-mens-trail-running-shoes-fZw18h/FD5190-100,https://www.goat.com/search?query=FD5190-100
HF4313-001,Saquon Barkley x Alpha Menace 4 Elite 'Panther',26.16,11.89,220,272,2024,https://www.nike.com/t/alpha-menace-4-elite-saquon-barkley-football-cleats-MFnXx9/HF4313-001,https://www.goat.com/search?query=HF4313-001
HF4313-001,Saquon Barkley x Alpha Menace 4 Elite 'Panther',26.16,11.89,220,272,2024,https://www.nike.com/t/alpha-menace-4-elite-saquon-barkley-football-cleats-MFnXx9/HF4313-001,https://www.goat.com/search?query=HF4313-001
FN2152-001,NikeCourt Air Zoom Vapor 11 HC 'Mac Attack',26.12,22.52,115.97,157,2023,https://www.nike.com/t/nikecourt-air-zoom-vapor-11-attack-mens-hard-court-tennis-shoes-Rqwv3l/FN2152-001,https://www.goat.com/search?query=FN2152-001
FJ6195-002,Air Trainer 1 'Super Bowl LVIII - Pure Platinum',25.62,18.3,140,183,2024,https://www.nike.com/t/air-trainer-1-sb-lviii-mens-shoes-PN2hZ0/FJ6195-002,https://www.goat.com/search?query=FJ6195-002
FJ4194-001,Dunk Mid 'Dark Stucco',25.48,33.99,74.97,111,2024,https://www.nike.com/t/dunk-mid-mens-shoes-mxgfZx/FJ4194-001,https://www.goat.com/search?query=FJ4194-001
1J794-GRY,Chuck Taylor All Star Low 'Charcoal',25.07,41.78,60,94,2024,https://www.nike.com/t/converse-chuck-taylor-all-star-low-top-unisex-shoe-NLRAok/1J794-GRY,https://www.goat.com/search?query=1J794-GRY
CK0748-010,Alpha Huarache Elite 3 Turf 'Black White',24.98,31.23,80,116,2021,https://www.nike.com/t/alpha-huarache-elite-3-turf-baseball-shoes-CQdP8t/CK0748-010,https://www.goat.com/search?query=CK0748-010
FJ4196-200,Waffle Debut SE 'Neutral Olive Dark Stucco',24.98,31.23,80,116,2023,https://www.nike.com/t/waffle-debut-se-mens-shoes-mjFD6c/FJ4196-200,https://www.goat.com/search?query=FJ4196-200
FQ6642-001,Jordan ADG 5 'Black Fire Red',24.92,12.78,195,243,2024,https://www.nike.com/t/jordan-adg-5-golf-shoes-BPdcX2/FQ6642-001,https://www.goat.com/search?query=FQ6642-001
FD7037-600,Alpha Menace 4 Pro 'University Red White',24.8,20.67,120,160,2024,https://www.nike.com/t/alpha-menace-4-pro-football-cleats-JJBP85/FD7037-600,https://www.goat.com/search?query=FD7037-600
FZ8373-001,Streetgato SE 'SoCal Pack',24.46,25.75,95,132,2024,https://www.nike.com/t/streetgato-se-low-top-soccer-shoes-VlG1QQ/FZ8373-001,https://www.goat.com/search?query=FZ8373-001
FZ8373-001,Streetgato SE 'SoCal Pack',24.46,25.75,95,132,2024,https://www.nike.com/t/streetgato-se-low-top-soccer-shoes-VlG1QQ/FZ8373-001,https://www.goat.com/search?query=FZ8373-001
FB2906-002,Force Zoom Trout 9 Elite 'Pewter Black',24.36,19.49,124.97,165,2023,https://www.nike.com/t/force-zoom-trout-9-elite-baseball-cleats-r4Q245/FB2906-002,https://www.goat.com/search?query=FB2906-002
CW6539-101,Court Legacy Canvas 'White Black',24.17,40.28,60,93,2024,https://www.nike.com/t/court-legacy-canvas-mens-shoes-0m3bG0/CW6539-101,https://www.goat.com/search?query=CW6539-101
DM1120-011,Legend Essential 3 Next Nature 'Black Flat Pewter',24.12,34.46,70,104,2023,https://www.nike.com/t/legend-essential-3-next-nature-mens-workout-shoes-Kbdqcx/DM1120-011,https://www.goat.com/search?query=DM1120-011
FV4572-300,ACG Moc 3.0 'Dusty Cactus',24.03,26.7,90,126,2024,https://www.nike.com/t/acg-moc-mens-shoes-CgdGCw/FV4572-300,https://www.goat.com/search?query=FV4572-300
FV4572-300,ACG Moc 3.0 'Dusty Cactus',24.03,26.7,90,126,2024,https://www.nike.com/t/acg-moc-mens-shoes-CgdGCw/FV4572-300,https://www.goat.com/search?query=FV4572-300
FQ7875-100,Free Golf Next Nature Wide 'Summit White Black',23.85,18.35,130,170,2024,https://www.nike.com/t/free-golf-nn-golf-shoes-wide-3MqmrK/FQ7875-100,https://www.goat.com/search?query=FQ7875-100
FZ4021-100,Air Zoom Structure 25 'Wake Up Pack',23.3,23.78,97.97,134,2024,https://www.nike.com/t/structure-25-mens-road-running-shoes-nc47Pk/FZ4021-100,https://www.goat.com/search?query=FZ4021-100
FQ3245-300,Tiempo Legend 10 Academy TF 'Emerald',23.17,28.96,80,114,2024,https://www.nike.com/t/tiempo-emerald-legend-10-academy-tf-low-top-soccer-shoes-MHQL6V/FQ3245-300,https://www.goat.com/search?query=FQ3245-300
FV9350-100,Terminator High 'The Masters Back 9 Collection',23.16,25.74,89.97,125,2024,https://www.nike.com/t/terminator-high-mens-shoes-vlQDwX/FV9350-100,https://www.goat.com/search?query=FV9350-100
FD6255-101,Alpha Huarache Elite 4 Low MCS 'White Black',23.12,25.69,90,125,2023,https://www.nike.com/t/alpha-huarache-elite-4-low-mcs-mens-baseball-cleats-1FwGm5/FD6255-101,https://www.goat.com/search?query=FD6255-101
DJ5961-700,Mercurial Superfly 9 Club MG 'Mad Ready Pack',23.1,37.28,61.97,94,2024,https://www.nike.com/t/mercurial-superfly-9-club-multi-ground-high-top-soccer-cleats-1ZgF9b/DJ5961-700,https://www.goat.com/search?query=DJ5961-700
DJ6517-103,Alpha Huarache NXT 'White Midnight Navy',22.93,16.38,139.97,180,2023,https://www.nike.com/t/alpha-huarache-nxt-mens-baseball-cleats-LmfTzd/DJ6517-103,https://www.goat.com/search?query=DJ6517-103
HQ1654-100,Carlos Alcaraz x NikeCourt Air Zoom Vapor 11 HC 'One Step Ahead' PE,22.77,13.39,170,213,2024,https://www.nike.com/t/nikecourt-vapor-11-pe-mens-hard-court-tennis-shoes-Q6N2D0/HQ1654-100,https://www.goat.com/search?query=HQ1654-100
HQ1654-100,Carlos Alcaraz x NikeCourt Air Zoom Vapor 11 HC 'One Step Ahead' PE,22.77,13.39,170,213,2024,https://www.nike.com/t/nikecourt-vapor-11-pe-mens-hard-court-tennis-shoes-Q6N2D0/HQ1654-100,https://www.goat.com/search?query=HQ1654-100
DD0204-103,Quest 5 'Sail Total Orange',22.7,26.71,85,119,2024,https://www.nike.com/t/quest-5-mens-road-running-shoes-1tmPXN/DD0204-103,https://www.goat.com/search?query=DD0204-103
DV4337-601,Tiempo Legend 10 Pro TF 'Mad Brilliance Pack',22.7,26.71,85,119,2024,https://www.nike.com/t/tiempo-legend-10-academy-mg-low-top-soccer-cleats-PVVHhx/DV4337-601,https://www.goat.com/search?query=DV4337-601
DV4337-601,Tiempo Legend 10 Pro TF 'Mad Brilliance Pack',22.7,26.71,85,119,2024,https://www.nike.com/t/tiempo-legend-10-academy-mg-low-top-soccer-cleats-PVVHhx/DV4337-601,https://www.goat.com/search?query=DV4337-601
DV4333-300,Tiempo Legend 10 Pro FG 'Peak Ready Pack',22.41,16.48,135.97,175,2023,https://www.nike.com/t/tiempo-legend-10-pro-firm-ground-low-top-soccer-cleats-6WjcMh/DV4333-300,https://www.goat.com/search?query=DV4333-300
FQ0227-001,Jordan Roam Slide 'Black Iron Grey',22.36,37.27,60,91,2024,https://www.nike.com/t/jordan-roam-slides-0nD8Dq/FQ0227-001,https://www.goat.com/search?query=FQ0227-001
FQ7874-100,Jordan ADG 5 Wide 'White Grape Ice',22.2,11.38,195,240,2024,https://www.nike.com/t/jordan-adg-5-golf-shoes-wide-6GP4GL/FQ7874-100,https://www.goat.com/search?query=FQ7874-100
FB9152-100,Air Max 1 '86 OG Golf 'Big Bubble - Ryder Cup',22.12,15.92,138.97,178,2023,https://www.nike.com/t/air-max-1-86-og-g-nrg-mens-golf-shoes-GkbSLj/FB9152-100,https://www.goat.com/search?query=FB9152-100
DC8725-401,Zoom Rival Distance 'Racer Blue Lime Blast',21.84,29.12,75,107,2022,https://www.nike.com/t/rival-distance-track-field-distance-spikes-37tSzt/DC8725-401,https://www.goat.com/search?query=DC8725-401
FJ7200-300,Zoom Mercurial Vapor 15 MG 'Dream Speed - Green Strike',21.82,25.68,84.97,118,2024,https://www.nike.com/t/vapor-15-academy-mercurial-dream-speed-mg-low-top-soccer-cleats-5DNpWz/FJ7200-300,https://www.goat.com/search?query=FJ7200-300
FJ7200-300,Zoom Mercurial Vapor 15 MG 'Dream Speed - Green Strike',21.82,25.68,84.97,118,2024,https://www.nike.com/t/vapor-15-academy-mercurial-dream-speed-mg-low-top-soccer-cleats-5DNpWz/FJ7200-300,https://www.goat.com/search?query=FJ7200-300
FJ4195-001,Waffle Debut 'Black Off Noir',21.36,26.7,80,112,2023,https://www.nike.com/t/waffle-nav-mens-shoes-CC5hwR/FJ4195-001,https://www.goat.com/search?query=FJ4195-001
DA6364-002,Blazer Low '77 Vintage 'Black University Red',21.31,23.68,90,123,2024,https://www.nike.com/t/blazer-low-77-vintage-mens-shoes-jsksCM/DA6364-002,https://www.goat.com/search?query=DA6364-002
HF0263-401,Cortez TXT 'Baltic Blue',21.31,23.68,90,123,2024,https://www.nike.com/t/cortez-textile-mens-shoes-6XHS74/HF0263-401,https://www.goat.com/search?query=HF0263-401
FQ8740-480,Court Vision Mid Next Nature 'Game Royal Black',21.31,23.68,90,123,2023,https://www.nike.com/t/court-vision-mid-next-nature-mens-shoes-Ks2QFk/FQ8740-480,https://www.goat.com/search?query=FQ8740-480
FQ8740-480,Court Vision Mid Next Nature 'Game Royal Black',21.31,23.68,90,123,2023,https://www.nike.com/t/court-vision-mid-next-nature-mens-shoes-Ks2QFk/FQ8740-480,https://www.goat.com/search?query=FQ8740-480
DX9016-103,Air Zoom TR1 'White Black',21.25,23.36,90.97,124,2024,https://www.nike.com/t/air-zoom-tr-1-mens-workout-shoes-CM5Cn6/DX9016-103,https://www.goat.com/search?query=DX9016-103
FN4699-100,Zoom GP Challenge Pro 'J'aime Paris Collection',21.13,16.25,130,167,2024,https://www.nike.com/t/gp-challenge-pro-premium-mens-hard-court-tennis-shoes-5qt4qm/FN4699-100,https://www.goat.com/search?query=FN4699-100
FJ2565-300,Phantom GX 2 Club LV8 MG 'Vortex Pack',20.98,32.28,65,95,2024,https://www.nike.com/t/phantom-gx-2-club-lv8-mg-low-top-soccer-cleats-1x5QGf/FJ2565-300,https://www.goat.com/search?query=FJ2565-300
FN4678-001,Hyperquick 'Black White Flat Silver',20.93,27.91,75,106,2024,https://www.nike.com/t/hyperquick-volleyball-shoes-rCLHzR/FN4678-001,https://www.goat.com/search?query=FN4678-001
DM0103-015,Jordan ADG 4 'Black Cement',20.84,14.58,142.97,181,2022,https://www.nike.com/t/jordan-adg-4-mens-golf-shoes-zw1ZGK/DM0103-015,https://www.goat.com/search?query=DM0103-015
DD2858-001,ACG Zoom Gaiadome GORE-TEX 'Triple Black',20.7,11.97,172.97,214,2022,https://www.nike.com/t/acg-air-zoom-gaiadome-gore-tex-shoes-JWxGVN/DD2858-001,https://www.goat.com/search?query=DD2858-001
FV4574-500,ACG Moc 3.0 'Orange Mauve Gradient',20.37,20.37,100,133,2024,https://www.nike.com/t/acg-moc-premium-mens-shoes-9WM87Z/FV4574-500,https://www.goat.com/search?query=FV4574-500
FV4574-500,ACG Moc 3.0 'Orange Mauve Gradient',20.37,20.37,100,133,2024,https://www.nike.com/t/acg-moc-premium-mens-shoes-9WM87Z/FV4574-500,https://www.goat.com/search?query=FV4574-500
DB2889-003,Air Jordan 1 High Element GORE-TEX 'Black Olive',20.25,18.25,110.97,145,2024,https://www.nike.com/t/air-jordan-1-element-shoes-Kcsdzl/DB2889-003,https://www.goat.com/search?query=DB2889-003
DD9315-110,Air Jordan 1 Low Golf 'White Crocodile',19.16,20.39,93.97,125,2023,https://www.nike.com/t/air-jordan-1-low-g-golf-shoes-jChrQ3/DD9315-110,https://www.goat.com/search?query=DD9315-110
FZ4039-687,Blazer Mid '77 'Layers of Love',19.1,28.95,65.97,94,2024,https://www.nike.com/t/blazer-mid-77-vintage-mens-shoes-hTcQW8/FZ4039-687,https://www.goat.com/search?query=FZ4039-687
FZ4039-687,Blazer Mid '77 'Layers of Love',19.1,28.95,65.97,94,2024,https://www.nike.com/t/blazer-mid-77-vintage-mens-shoes-hTcQW8/FZ4039-687,https://www.goat.com/search?query=FZ4039-687
FQ8700-400,Air More Uptempo Slide 'Olympic',19.08,22.45,85,115,2024,https://www.nike.com/t/air-more-uptempo-mens-slides-47mMCm/FQ8700-400,https://www.goat.com/search?query=FQ8700-400
FQ8700-400,Air More Uptempo Slide 'Olympic',19.08,22.45,85,115,2024,https://www.nike.com/t/air-more-uptempo-mens-slides-47mMCm/FQ8700-400,https://www.goat.com/search?query=FQ8700-400
FN7503-065,ZoomX Invincible 3 'Cool Grey Black',19.07,14.34,132.97,168,2023,https://www.nike.com/t/invincible-3-mens-road-running-shoes-qs9hTq/FN7503-065,https://www.goat.com/search?query=FN7503-065
FB1276-003,Free RN Next Nature 'Black Racer Blue',18.77,31.3,59.97,87,2023,https://www.nike.com/t/free-rn-nn-mens-road-running-shoes-mtjPzd/FB1276-003,https://www.goat.com/search?query=FB1276-003
FZ3609-072,Air Force 1 Low 'N7 2024',17.94,13.29,135,169,2024,https://www.nike.com/t/air-force-1-07-n7-shoes-gRcxjX/FZ3609-072,https://www.goat.com/search?query=FZ3609-072
FZ3609-072,Air Force 1 Low 'N7 2024',17.94,13.29,135,169,2024,https://www.nike.com/t/air-force-1-07-n7-shoes-gRcxjX/FZ3609-072,https://www.goat.com/search?query=FZ3609-072
DM0823-002,MC Trainer 2 'Black Volt',17.74,22.17,80,108,2022,https://www.nike.com/t/mc-trainer-2-mens-workout-shoes-21vH06/DM0823-002,https://www.goat.com/search?query=DM0823-002
FB9658-200,Air Max 90 'Hemp Earth,17.73,19.71,89.97,119,2024,https://www.nike.com/t/air-max-90-mens-shoes-nkr3dc/FB9658-200,https://www.goat.com/search?query=FB9658-200
DM8199-064,Air Zoom Hyperace 2 SE 'Black Sunset Pulse',17.68,17.69,99.97,130,2024,https://www.nike.com/t/air-zoom-hyperace-2-se-volleyball-shoes-qvGKBC/DM8199-064,https://www.goat.com/search?query=DM8199-064
DM8199-064,Air Zoom Hyperace 2 SE 'Black Sunset Pulse',17.68,17.69,99.97,130,2024,https://www.nike.com/t/air-zoom-hyperace-2-se-volleyball-shoes-qvGKBC/DM8199-064,https://www.goat.com/search?query=DM8199-064
FN6929-200,Happy Life Wood x Air Jordan 9 Low Golf 'Woodgrain',17.61,8.99,195.97,236,2024,https://www.nike.com/t/air-jordan-9-g-nrg-golf-shoes-DCfLLJ/FN6929-200,https://www.goat.com/search?query=FN6929-200
DD9315-115,Air Jordan 1 Low Golf 'Aegean Storm',17.43,11.62,150,185,2024,https://www.nike.com/t/air-jordan-1-low-g-golf-shoes-ZR2b5R/DD9315-115,https://www.goat.com/search?query=DD9315-115
DZ7740-800,Air Max SYSTM 'Florida',17.25,18.16,94.97,124,2024,https://www.nike.com/t/air-max-systm-florida-mens-shoes-nv98v3/DZ7740-800,https://www.goat.com/search?query=DZ7740-800
DQ9624-001,Offcourt Adjust Slide 'Black White',16.11,40.27,40,62,2023,https://www.nike.com/t/offcourt-adjust-mens-slides-n7mcwr/DQ9624-001,https://www.goat.com/search?query=DQ9624-001
DR2695-009,Run Swift 3 'Iron Ore Thunder Blue',15.93,19.91,80,106,2024,https://www.nike.com/t/run-swift-3-mens-road-running-shoes-KtXxs0/DR2695-009,https://www.goat.com/search?query=DR2695-009
FD4116-700,Calm Slide 'Volt',15.86,36.91,42.97,65,2023,https://www.nike.com/t/calm-mens-slides-4hQGBf/FD4116-700,https://www.goat.com/search?query=FD4116-700
FQ1926-161,Wmns Air Jordan 1 Mid SE 'Seersucker',15.68,15.38,101.97,130,2024,https://www.nike.com/t/air-jordan-1-mid-se-womens-shoes-wkMdft/FQ1926-161,https://www.goat.com/search?query=FQ1926-161
DC8892-800,Manoa Leather SE 'Rugged Orange',15.48,23.47,65.97,90,2024,https://www.nike.com/t/manoa-leather-se-mens-boots-WHfT6c/DC8892-800,https://www.goat.com/search?query=DC8892-800
HJ9083-100,Air Zoom GT Hustle 3 'Blueprint Pack',15.44,8.13,190,227,2024,https://www.nike.com/t/gt-hustle-3-blueprint-basketball-shoes-8sVd8N/HJ9083-100,https://www.goat.com/search?query=HJ9083-100
DJ5590-103,Air Zoom Infinity Tour NEXT% BOA Wide 'White Photo Blue',15.39,7.7,200,238,2023,https://www.nike.com/t/air-zoom-infinity-tour-next-boa-mens-golf-shoes-wide-LxFSGW/DJ5590-103,https://www.goat.com/search?query=DJ5590-103
DJ4473-102,React HyperSet LE 'White Apple Green',14.88,12.4,119.97,149,2023,https://www.nike.com/t/react-hyperset-le-indoor-court-shoes-FH5T6s/DJ4473-102,https://www.goat.com/search?query=DJ4473-102
DJ5963-040,Mercurial Vapor 15 Club MG 'Shadow Pack',14.24,23.75,59.97,82,2023,https://www.nike.com/t/mercurial-vapor-15-club-multi-ground-low-top-soccer-cleats-WGNRnc/DJ5963-040,https://www.goat.com/search?query=DJ5963-040
