SKU,Name,Profit ($),Profit (%),Retail Price ($),Resale Price ($),Year,Nike Link,Goat Link
FN4735-101,NikeCourt Air Zoom Vapor 11 Premium 'J'aime Paris Collection',-27.06,-15.0,180,169,2024,https://www.nike.com/t/nikecourt-vapor-11-premium-mens-hard-court-tennis-shoes-wBrT5r/FN4735-101,https://www.goat.com/search?query=FN4735-101
FB8875-002,Air Force 1 '07 Pro-Tech 'Light Silver',-27.13,-22.0,123.97,107,2023,https://www.nike.com/t/air-force-1-07-pro-tech-mens-shoes-GG5zvd/FB8875-002,https://www.goat.com/search?query=FB8875-002
FB8875-002,Air Force 1 '07 Pro-Tech 'Light Silver',-27.13,-22.0,123.97,107,2023,https://www.nike.com/t/air-force-1-07-pro-tech-mens-shoes-GG5zvd/FB8875-002,https://www.goat.com/search?query=FB8875-002
FB2906-002,Force Zoom Trout 9 Elite 'Pewter Black',-27.23,-22.0,124.97,108,2023,https://www.nike.com/t/force-zoom-trout-9-elite-baseball-cleats-r4Q245/FB2906-002,https://www.goat.com/search?query=FB2906-002
DX1156-101,Air Force 1 Low 'West Indies - University Gold',-27.23,-26.0,105.97,87,2023,https://www.nike.com/t/air-force-1-low-retro-qs-mens-shoes-MXn8DD/DX1156-101,https://www.goat.com/search?query=DX1156-101
DX1156-101,Air Force 1 Low 'West Indies - University Gold',-27.23,-26.0,105.97,87,2023,https://www.nike.com/t/air-force-1-low-retro-qs-mens-shoes-MXn8DD/DX1156-101,https://www.goat.com/search?query=DX1156-101
FZ4033-657,Air Force 1 Low 'Layers of Love',-27.24,-31.0,86.97,66,2024,https://www.nike.com/t/air-force-1-07-mens-shoes-LfGgv9/FZ4033-657,https://www.goat.com/search?query=FZ4033-657
FQ8713-100,Air Force 1 '07 LV8 'Notebook Doodle Pack - Vintage Green',-27.26,-22.0,125,108,2024,https://www.nike.com/t/air-force-1-07-lv8-mens-shoes-3Q0nlJ/FQ8713-100,https://www.goat.com/search?query=FQ8713-100
DH7546-100,ISPA Mindbody 'Koi Fish',-27.57,-28.0,99.97,80,2023,https://www.nike.com/t/ispa-mindbody-mens-shoes-Q6K7Z3/DH7546-100,https://www.goat.com/search?query=DH7546-100
FN5215-141,Air Jordan 1 Mid 'Industrial Blue',-27.76,-27.0,101.97,82,,https://www.nike.com/t/air-jordan-1-mid-se-mens-shoes-Zn07hL/FN5215-141,https://www.goat.com/search?query=FN5215-141
HQ1173-001,Air Pegasus 2K5 'Light Pumice',-27.83,-19.0,150,135,2024,https://www.nike.com/t/air-pegasus-2005-mens-shoes-856hjz/HQ1173-001,https://www.goat.com/search?query=HQ1173-001
HJ6648-900,ReactX Infinity Run 4 'Blueprint Pack',-27.87,-17.0,160,146,2024,https://www.nike.com/t/infinityrn-4-blueprint-mens-road-running-shoes-hlqHFQ/HJ6648-900,https://www.goat.com/search?query=HJ6648-900
DO1925-001,Jumpman Two Trey 'Bred',-27.91,-30.0,93.97,73,2022,https://www.nike.com/t/jumpman-two-trey-mens-shoes-bGfWN1/DO1925-001,https://www.goat.com/search?query=DO1925-001
DD9284-001,Wmns Downshifter 12 'Black White',-27.94,-37.0,75,52,,https://www.nike.com/t/flex-experience-run-11-mens-road-running-shoes-GQV9kN/DD9284-001,https://www.goat.com/search?query=DD9284-001
AT5889-010,Premier 3 FG 'Black',-28.05,-27.0,104.97,85,2022,https://www.nike.com/t/nikepremier-3-firm-ground-low-top-soccer-cleats-SZHrPF/AT5889-010,https://www.goat.com/search?query=AT5889-010
AT5889-010,Premier 3 FG 'Black',-28.05,-27.0,104.97,85,2022,https://www.nike.com/t/nikepremier-3-firm-ground-low-top-soccer-cleats-SZHrPF/AT5889-010,https://www.goat.com/search?query=AT5889-010
DR0455-001,Air Max Pulse 'Phantom',-28.05,-27.0,104.97,85,2023,https://www.nike.com/t/air-zoom-generation-mens-shoes-gkwN12/DR0455-001,https://www.goat.com/search?query=DR0455-001
DR0455-001,Air Max Pulse 'Phantom',-28.05,-27.0,104.97,85,2023,https://www.nike.com/t/air-zoom-generation-mens-shoes-gkwN12/DR0455-001,https://www.goat.com/search?query=DR0455-001
FB2907-002,Force Zoom Trout 9 'Pewter Black',-28.1,-37.0,76.97,54,2023,https://www.nike.com/t/force-zoom-trout-9-pro-baseball-cleats-7t3QD9/FB2907-002,https://www.goat.com/search?query=FB2907-002
CW6999-600,Air Force 1 Low '07 LV8 1 'Triple Red',-28.16,-23.0,125,107,2021,https://www.nike.com/t/air-force-1-07-lv8-1-mens-shoes-x0bMdL/CW6999-600,https://www.goat.com/search?query=CW6999-600
DV3353-001,Air Griffey Max 1 'Los Angeles',-28.18,-21.0,134.97,118,2022,https://www.nike.com/t/air-griffey-max-1-mens-shoes-6q83v3/DV3353-001,https://www.goat.com/search?query=DV3353-001
DV3353-001,Air Griffey Max 1 'Los Angeles',-28.18,-21.0,134.97,118,2022,https://www.nike.com/t/air-griffey-max-1-mens-shoes-6q83v3/DV3353-001,https://www.goat.com/search?query=DV3353-001
FZ4358-100,Paris Saint-Germain x Jordan Legacy 312 Low 'Fourth Kit',-28.28,-24.0,116.97,98,,https://www.nike.com/t/air-jordan-legacy-312-low-psg-mens-shoes-K5sFBk/FZ4358-100,https://www.goat.com/search?query=FZ4358-100
DX5800-101,Blazer Phantom Mid 'White Light Pumice',-28.43,-32.0,89.97,68,2023,https://www.nike.com/t/blazer-phantom-mid-mens-shoes-fKkXKb/DX5800-101,https://www.goat.com/search?query=DX5800-101
DX5800-101,Blazer Phantom Mid 'White Light Pumice',-28.43,-32.0,89.97,68,2023,https://www.nike.com/t/blazer-phantom-mid-mens-shoes-fKkXKb/DX5800-101,https://www.goat.com/search?query=DX5800-101
FB8895-601,Dunk Low Premium 'Red Stardust',-28.81,-31.0,93.97,72,2024,https://www.nike.com/t/dunk-low-retro-premium-mens-shoes-RZwzsC/FB8895-601,https://www.goat.com/search?query=FB8895-601
FD7039-200,Air Force 1 Low 'Color of the Month - Chocolate',-28.81,-31.0,93.97,72,2023,https://www.nike.com/t/air-force-1-low-retro-mens-shoes-H7r1WF/FD7039-200,https://www.goat.com/search?query=FD7039-200
FD7039-200,Air Force 1 Low 'Color of the Month - Chocolate',-28.81,-31.0,93.97,72,2023,https://www.nike.com/t/air-force-1-low-retro-mens-shoes-H7r1WF/FD7039-200,https://www.goat.com/search?query=FD7039-200
DV0833-601,Dunk Low Retro 'Navy Red' 2024,-29.02,-25.0,115,95,,https://www.nike.com/t/dunk-low-retro-mens-shoes-njHwD3/DV0833-601,https://www.goat.com/search?query=DV0833-601
DJ2739-100,Air Force 1 '07 'White Gum Light Brown',-29.02,-25.0,115,95,2021,https://www.nike.com/t/air-force-1-07-mens-shoes-5xqQ6q/DJ2739-100,https://www.goat.com/search?query=DJ2739-100
922474-001,SFB Gen 2 8 Inch Tactical Boot 'Triple Black',-29.16,-20.0,145,128,2017,https://www.nike.com/t/sfb-gen-2-8-tactical-boot-ZwTJlXe3/922474-001,https://www.goat.com/search?query=922474-001
922474-001,SFB Gen 2 8 Inch Tactical Boot 'Triple Black',-29.16,-20.0,145,128,2017,https://www.nike.com/t/sfb-gen-2-8-tactical-boot-ZwTJlXe3/922474-001,https://www.goat.com/search?query=922474-001
FJ4414-200,Blazer Mid '77 'Desert Ore Aqua',-29.29,-37.0,79.97,56,2023,https://www.nike.com/t/blazer-mid-77-se-mens-shoes-HPpWsj/FJ4414-200,https://www.goat.com/search?query=FJ4414-200
DM0822-001,Juniper Trail 2 Next Nature 'Black White',-29.36,-33.0,90,67,2023,https://www.nike.com/t/juniper-trail-2-mens-trail-running-shoes-lFQ3lS/DM0822-001,https://www.goat.com/search?query=DM0822-001
CZ1884-010,Free Run 5.0 'Phantom Sail',-29.41,-29.0,100,78,2022,https://www.nike.com/t/free-run-5-mens-road-running-shoes-Xp40hf/CZ1884-010,https://www.goat.com/search?query=CZ1884-010
342964-160,Jordan True Flight 'Cardinal',-29.43,-32.0,90.97,68,,https://www.nike.com/t/jordan-true-flight-mens-shoes-ODLzlq/342964-160,https://www.goat.com/search?query=342964-160
DZ3320-200,Jordan Tatum 1 'Tunnel Walk',-29.43,-32.0,90.97,68,2024,https://www.nike.com/t/tatum-1-arena-fits-basketball-shoes-98vPwk/DZ3320-200,https://www.goat.com/search?query=DZ3320-200
DZ3320-200,Jordan Tatum 1 'Tunnel Walk',-29.43,-32.0,90.97,68,2024,https://www.nike.com/t/tatum-1-arena-fits-basketball-shoes-98vPwk/DZ3320-200,https://www.goat.com/search?query=DZ3320-200
DD1391-601,Dunk Low 'Team Red',-29.52,-32.0,91.97,69,2022,https://www.nike.com/t/dunk-low-retro-mens-shoes-lk5Qh4/DD1391-601,https://www.goat.com/search?query=DD1391-601
FJ6457-300,Jordan Tatum 2 'Vortex',-29.97,-24.0,125,105,2024,https://www.nike.com/t/tatum-2-vortex-basketball-shoes-8XGVH8/FJ6457-300,https://www.goat.com/search?query=FJ6457-300
FJ6457-300,Jordan Tatum 2 'Vortex',-29.97,-24.0,125,105,2024,https://www.nike.com/t/tatum-2-vortex-basketball-shoes-8XGVH8/FJ6457-300,https://www.goat.com/search?query=FJ6457-300
HF5697-001,Air Force 1 '07 'Tassels',-30.02,-22.0,135,116,,https://www.nike.com/t/air-force-1-07-mens-shoes-hK5NzM/HF5697-001,https://www.goat.com/search?query=HF5697-001
HF5697-001,Air Force 1 '07 'Tassels',-30.02,-22.0,135,116,,https://www.nike.com/t/air-force-1-07-mens-shoes-hK5NzM/HF5697-001,https://www.goat.com/search?query=HF5697-001
DJ4474-121,React HyperSet LE 'Olympics',-30.11,-19.0,155,138,2017,https://www.nike.com/t/tawa-se-mens-wrestling-shoes-VVM1GQ/DJ4474-121,https://www.goat.com/search?query=DJ4474-121
DJ4474-121,React HyperSet LE 'Olympics',-30.11,-19.0,155,138,2017,https://www.nike.com/t/tawa-se-mens-wrestling-shoes-VVM1GQ/DJ4474-121,https://www.goat.com/search?query=DJ4474-121
DD9465-010,Phantom GX Pro DF FG 'Shadow Pack',-30.18,-22.0,136.97,118,2023,https://www.nike.com/t/phantom-gx-pro-firm-ground-high-top-soccer-cleats-fDn8NS/DD9465-010,https://www.goat.com/search?query=DD9465-010
DZ2538-300,Dunk Low Premium 'Sequoia',-30.33,-33.0,90.97,67,2023,https://www.nike.com/t/dunk-low-retro-premium-mens-shoes-20hjNd/DZ2538-300,https://www.goat.com/search?query=DZ2538-300
DZ2538-300,Dunk Low Premium 'Sequoia',-30.33,-33.0,90.97,67,2023,https://www.nike.com/t/dunk-low-retro-premium-mens-shoes-20hjNd/DZ2538-300,https://www.goat.com/search?query=DZ2538-300
FJ2059-001,NikeCourt Air Zoom Vapor Pro 2 Premium HC 'Australian Open Pack',-30.49,-22.0,140,121,2024,https://www.nike.com/t/nikecourt-air-zoom-vapor-pro-2-premium-mens-hard-court-tennis-shoes-S2hMgf/FJ2059-001,https://www.goat.com/search?query=FJ2059-001
HF4298-100,Air Force 1 '07 Next Nature 'White Obsidian',-30.88,-25.0,125,104,,https://www.nike.com/t/air-force-1-07-mens-shoes-DPx1sr/HF4298-100,https://www.goat.com/search?query=HF4298-100
FB8876-001,Air Force 1 '07 LX 'Black Red Stardust',-31.05,-29.0,107.97,85,,https://www.nike.com/t/air-force-1-07-lx-mens-shoes-z0nnWh/FB8876-001,https://www.goat.com/search?query=FB8876-001
FB8876-001,Air Force 1 '07 LX 'Black Red Stardust',-31.05,-29.0,107.97,85,,https://www.nike.com/t/air-force-1-07-lx-mens-shoes-z0nnWh/FB8876-001,https://www.goat.com/search?query=FB8876-001
FB2393-103,Air Max Ishod Wair SB 'White Orange',-31.27,-28.0,110,87,,https://www.nike.com/t/air-max-ishod-mens-shoes-DwRtpQ/FB2393-103,https://www.goat.com/search?query=FB2393-103
HF5700-121,ACG Mountain Fly 2 Low 'Sail Earth',-31.44,-21.0,150,131,,https://www.nike.com/t/acg-mountain-fly-2-low-mens-shoes-kl94gN/HF5700-121,https://www.goat.com/search?query=HF5700-121
DC9402-001,Air Max Pre-Day 'Black',-31.62,-33.0,94.97,70,2021,https://www.nike.com/t/air-max-pre-day-mens-shoes-JBXGg7/DC9402-001,https://www.goat.com/search?query=DC9402-001
FZ3507-002,ISPA Link Axis 'Black',-32.12,-11.0,300,296,2024,https://www.nike.com/t/ispa-link-axis-mens-shoes-DmV6wQ/FZ3507-002,https://www.goat.com/search?query=FZ3507-002
FD6854-001,Air Zoom Infinity Tour NEXT% Shield Wide 'Iron Grey',-32.13,-25.0,128.97,107,2023,https://www.nike.com/t/air-zoom-infinity-tour-next-shield-weatherized-golf-shoes-wide-hxpngt/FD6854-001,https://www.goat.com/search?query=FD6854-001
FD6854-001,Air Zoom Infinity Tour NEXT% Shield Wide 'Iron Grey',-32.13,-25.0,128.97,107,2023,https://www.nike.com/t/air-zoom-infinity-tour-next-shield-weatherized-golf-shoes-wide-hxpngt/FD6854-001,https://www.goat.com/search?query=FD6854-001
FJ4191-200,Dunk High SE 'Hemp Hoops',-32.33,-29.0,111.97,88,2024,https://www.nike.com/t/dunk-high-retro-se-mens-shoes-gkJPlt/FJ4191-200,https://www.goat.com/search?query=FJ4191-200
FJ4191-200,Dunk High SE 'Hemp Hoops',-32.33,-29.0,111.97,88,2024,https://www.nike.com/t/dunk-high-retro-se-mens-shoes-gkJPlt/FJ4191-200,https://www.goat.com/search?query=FJ4191-200
DR1020-400,ACG Air Deschutz+ SE 'Thunder Blue',-32.51,-38.0,85,58,2022,https://www.nike.com/t/acg-air-deschutz-se-shoes-WtcmP1/DR1020-400,https://www.goat.com/search?query=DR1020-400
CD4385-400,Air Zoom Victory 'Racer Blue',-32.52,-29.0,113.97,90,2023,https://www.nike.com/t/air-zoom-victory-track-field-distance-spikes-MsLPjj/CD4385-400,https://www.goat.com/search?query=CD4385-400
CW2288-111,Air Force 1 '07 'Triple White',-32.64,-28.0,115,91,2020,https://www.nike.com/t/air-force-1-07-mens-shoes-jBrhbr/CW2288-111,https://www.goat.com/search?query=CW2288-111
DH9227-001,BRSB 'Black White',-32.67,-48.0,67.97,39,,https://www.nike.com/t/brsb-skate-shoes-4zkJzG/DH9227-001,https://www.goat.com/search?query=DH9227-001
DH9227-001,BRSB 'Black White',-32.67,-48.0,67.97,39,,https://www.nike.com/t/brsb-skate-shoes-4zkJzG/DH9227-001,https://www.goat.com/search?query=DH9227-001
DZ4475-600,Jordan MVP 'Raging Bull',-32.87,-20.0,165,146,2024,https://www.nike.com/t/jumpman-mvp-mens-shoes-gzmjDz/DZ4475-600,https://www.goat.com/search?query=DZ4475-600
DZ4475-600,Jordan MVP 'Raging Bull',-32.87,-20.0,165,146,2024,https://www.nike.com/t/jumpman-mvp-mens-shoes-gzmjDz/DZ4475-600,https://www.goat.com/search?query=DZ4475-600
DM0522-200,Air Trainer 1 Mid 'Ale Brown',-33.0,-41.0,80.97,53,2022,https://www.nike.com/t/air-trainer-1-mens-shoes-0vx2ft/DM0522-200,https://www.goat.com/search?query=DM0522-200
DR7882-700,Court Vision Mid Winter 'Elemental Gold',-33.03,-33.0,100,74,2023,https://www.nike.com/t/court-vision-mid-winter-mens-shoes-GXw6hp/DR7882-700,https://www.goat.com/search?query=DR7882-700
FV6603-101,Wmns P-6000 'Metallic Summit White',-33.08,-30.0,110,85,,https://www.nike.com/t/p-6000-shoes-SGxVgg/FV6603-101,https://www.goat.com/search?query=FV6603-101
CT2275-002,Air Max LTD 3 'Anthracite Cool Grey',-33.16,-26.0,130,107,2023,https://www.nike.com/t/air-max-ltd-3-mens-shoes-RJzJf1/CT2275-002,https://www.goat.com/search?query=CT2275-002
FD0088-100,Huarache 9 Elite Low LAX 'White Metallic Vivid Gold',-33.16,-26.0,130,107,2023,https://www.nike.com/t/huarache-9-elite-lax-lacrosse-cleats-r025t2/FD0088-100,https://www.goat.com/search?query=FD0088-100
FD0088-100,Huarache 9 Elite Low LAX 'White Metallic Vivid Gold',-33.16,-26.0,130,107,2023,https://www.nike.com/t/huarache-9-elite-lax-lacrosse-cleats-r025t2/FD0088-100,https://www.goat.com/search?query=FD0088-100
FQ8298-001,Jordan Max Aura 6 'Black Anthracite',-33.16,-26.0,130,107,2024,https://www.nike.com/t/jordan-max-aura-6-mens-shoes-tjVnHl/FQ8298-001,https://www.goat.com/search?query=FQ8298-001
FV2084-001,Spelman College x Terminator High 'Jaguars',-33.25,-22.0,150,129,2023,https://www.nike.com/t/terminator-high-spelman-mens-basketball-shoes-MWm5P6/FV2084-001,https://www.goat.com/search?query=FV2084-001
FJ4188-001,Dunk Low SE 'Phantom Khaki',-33.59,-27.0,125,101,2024,https://www.nike.com/t/dunk-low-retro-se-mens-shoes-qTZ3Jk/FJ4188-001,https://www.goat.com/search?query=FJ4188-001
HF1937-100,Air Force 1 '07 LV8 'The Masters Back 9 Collection',-33.59,-27.0,125,101,,https://www.nike.com/t/air-force-1-07-lv8-mens-shoes-CgLD9b/HF1937-100,https://www.goat.com/search?query=HF1937-100
HF1937-100,Air Force 1 '07 LV8 'The Masters Back 9 Collection',-33.59,-27.0,125,101,,https://www.nike.com/t/air-force-1-07-lv8-mens-shoes-CgLD9b/HF1937-100,https://www.goat.com/search?query=HF1937-100
FQ3250-001,Tiempo Legend 10 Elite AS FG 'Rising Gem Pack',-33.61,-15.0,230,217,,https://www.nike.com/t/tiempo-legend-10-elite-fg-low-top-soccer-cleats-lJ1VMj/FQ3250-001,https://www.goat.com/search?query=FQ3250-001
FZ3594-338,Cortez 'Vintage Green',-33.89,-38.0,90,62,2023,https://www.nike.com/t/cortez-mens-shoes-mFmNVn/FZ3594-338,https://www.goat.com/search?query=FZ3594-338
FZ3594-338,Cortez 'Vintage Green',-33.89,-38.0,90,62,2023,https://www.nike.com/t/cortez-mens-shoes-mFmNVn/FZ3594-338,https://www.goat.com/search?query=FZ3594-338
FJ4839-001,Air Flight Huarache 'Dark Smoke Grey Barely Green',-33.91,-34.0,99.97,73,2024,https://www.nike.com/t/air-flight-huarache-mens-shoes-8Kcnt5/FJ4839-001,https://www.goat.com/search?query=FJ4839-001
849559-004,Air Max 2017 'Triple Black',-34.08,-24.0,139.97,117,2017,https://www.nike.com/t/air-max-2017-mens-shoes-BVqnkV/849559-004,https://www.goat.com/search?query=849559-004
DV7903-100,ACG Mountain Fly 2 Low 'Summit White Orange',-34.16,-23.0,150,128,2024,https://www.nike.com/t/acg-mountain-fly-2-low-mens-shoes-dRrWTS/DV7903-100,https://www.goat.com/search?query=DV7903-100
DV7903-100,ACG Mountain Fly 2 Low 'Summit White Orange',-34.16,-23.0,150,128,2024,https://www.nike.com/t/acg-mountain-fly-2-low-mens-shoes-dRrWTS/DV7903-100,https://www.goat.com/search?query=DV7903-100
FV3945-700,Dearica Hamby x Wmns Air Jordan 38 Low 'Sunshine',-34.89,-22.0,157.97,136,2024,https://www.nike.com/t/air-jordan-xxxviii-low-heiress-womens-basketball-shoes-8xf6vs/FV3945-700,https://www.goat.com/search?query=FV3945-700
FQ8784-100,Dunk Mid 'Panda',-34.93,-29.0,120,94,2023,https://www.nike.com/t/dunk-mid-mens-shoes-QVrHS8/FQ8784-100,https://www.goat.com/search?query=FQ8784-100
FQ8784-100,Dunk Mid 'Panda',-34.93,-29.0,120,94,2023,https://www.nike.com/t/dunk-mid-mens-shoes-QVrHS8/FQ8784-100,https://www.goat.com/search?query=FQ8784-100
FJ4240-300,KD 16 'All-Star',-34.99,-29.0,120.97,95,2024,https://www.nike.com/t/kd16-asw-basketball-shoes-H3gcDG/FJ4240-300,https://www.goat.com/search?query=FJ4240-300
FJ4240-300,KD 16 'All-Star',-34.99,-29.0,120.97,95,2024,https://www.nike.com/t/kd16-asw-basketball-shoes-H3gcDG/FJ4240-300,https://www.goat.com/search?query=FJ4240-300
CJ8524-012,Air Jordan 1 Retro MCS Low 'Light Smoke Grey',-35.02,-25.0,140,116,2023,https://www.nike.com/t/jordan-1-retro-mcs-low-mens-baseball-cleats-bM8M6j/CJ8524-012,https://www.goat.com/search?query=CJ8524-012
CD4382-400,Wmns React Infinity Run Flyknit 'Hydrogen Blue',-35.11,-22.0,160,138,2020,https://www.nike.com/t/zoom-superfly-elite-2-track-field-sprinting-spikes-Lj6WXS/CD4382-400,https://www.goat.com/search?query=CD4382-400
CT3886-300,Free Metcon 4 'Mint Foam',-35.33,-37.0,95.97,67,2022,https://www.nike.com/t/free-metcon-4-workout-shoes-KX41Bv/CT3886-300,https://www.goat.com/search?query=CT3886-300
CT3886-300,Free Metcon 4 'Mint Foam',-35.33,-37.0,95.97,67,2022,https://www.nike.com/t/free-metcon-4-workout-shoes-KX41Bv/CT3886-300,https://www.goat.com/search?query=CT3886-300
DV1678-011,Air VaporMax 2023 Flyknit 'Photon Dusty Cactus',-35.34,-17.0,210,193,2024,https://www.nike.com/t/air-vapormax-2023-flyknit-mens-shoes-vSm5p2/DV1678-011,https://www.goat.com/search?query=DV1678-011
HF4837-407,Air Force 1 Low '07 'Aquarius Blue Coconut Milk',-35.36,-31.0,115,88,,https://www.nike.com/t/air-force-1-07-mens-shoes-qPLBjP/HF4837-407,https://www.goat.com/search?query=HF4837-407
DR0826-100,Zoom LeBron 2 Retro 'USA' 2022,-35.38,-33.0,105.97,78,2022,https://www.nike.com/t/zoom-lebron-2-mens-shoes-dXL5wz/DR0826-100,https://www.goat.com/search?query=DR0826-100
DR0826-100,Zoom LeBron 2 Retro 'USA' 2022,-35.38,-33.0,105.97,78,2022,https://www.nike.com/t/zoom-lebron-2-mens-shoes-dXL5wz/DR0826-100,https://www.goat.com/search?query=DR0826-100
FZ0549-600,Dunk Low SE 'The Masters Back 9 Collection',-35.41,-28.0,125,99,,https://www.nike.com/t/dunk-low-retro-se-mens-shoes-88bBhk/FZ0549-600,https://www.goat.com/search?query=FZ0549-600
FZ0549-600,Dunk Low SE 'The Masters Back 9 Collection',-35.41,-28.0,125,99,,https://www.nike.com/t/dunk-low-retro-se-mens-shoes-88bBhk/FZ0549-600,https://www.goat.com/search?query=FZ0549-600
FQ3247-300,Tiempo Legend 10 Elite FG 'Emerald',-35.47,-15.0,240,226,,https://www.nike.com/t/tiempo-emerald-legend-10-elite-fg-low-top-soccer-cleats-ZP173P/FQ3247-300,https://www.goat.com/search?query=FQ3247-300
FQ3247-300,Tiempo Legend 10 Elite FG 'Emerald',-35.47,-15.0,240,226,,https://www.nike.com/t/tiempo-emerald-legend-10-elite-fg-low-top-soccer-cleats-ZP173P/FQ3247-300,https://www.goat.com/search?query=FQ3247-300
DV1237-001,Motiva 'Black Anthracite',-35.79,-33.0,110,82,2023,https://www.nike.com/t/motiva-mens-walking-shoes-nPmqDJ/DV1237-001,https://www.goat.com/search?query=DV1237-001
FJ6245-002,Jordan 1 Low TD Cleat 'Shadow 2.0',-35.92,-26.0,140,115,2023,https://www.nike.com/t/jordan-1-low-td-mens-football-cleat-rxxBCZ/FJ6245-002,https://www.goat.com/search?query=FJ6245-002
CT2303-100,Air Force 1 '07 High 'White Black',-36.09,-35.0,103.97,75,2021,https://www.nike.com/t/air-force-1-07-high-mens-shoes-XTJLXX/CT2303-100,https://www.goat.com/search?query=CT2303-100
HF4262-133,Dunk Low 'Since '72 - Pacific Moss',-36.27,-32.0,115,87,2024,https://www.nike.com/t/dunk-low-mens-shoes-mcP2m1/HF4262-133,https://www.goat.com/search?query=HF4262-133
HF4262-133,Dunk Low 'Since '72 - Pacific Moss',-36.27,-32.0,115,87,2024,https://www.nike.com/t/dunk-low-mens-shoes-mcP2m1/HF4262-133,https://www.goat.com/search?query=HF4262-133
DN3577-101,Court Vision Mid Next Nature 'White Black',-36.34,-47.0,77.97,46,2022,https://www.nike.com/t/court-vision-mid-next-nature-mens-shoes-j5K4rb/DN3577-101,https://www.goat.com/search?query=DN3577-101
BQ3378-100,Wmns M2K Tekno 'White Grey',-36.74,-31.0,120,92,2019,https://www.nike.com/t/m2k-tekno-shoes-ncPnqs/BQ3378-100,https://www.goat.com/search?query=BQ3378-100
BQ3378-100,Wmns M2K Tekno 'White Grey',-36.74,-31.0,120,92,2019,https://www.nike.com/t/m2k-tekno-shoes-ncPnqs/BQ3378-100,https://www.goat.com/search?query=BQ3378-100
FV1286-400,Ja 1 'NY vs. NY',-36.78,-28.0,130,103,2024,https://www.nike.com/t/ja-1-nyx-ny-basketball-shoes-bCx2W3/FV1286-400,https://www.goat.com/search?query=FV1286-400
FJ3145-101,Wmns Air Max DN 'Light Orewood Brown',-36.92,-23.0,160,136,,https://www.nike.com/t/air-max-dn-shoes-xD4x0g/FJ3145-101,https://www.goat.com/search?query=FJ3145-101
FJ3145-101,Wmns Air Max DN 'Light Orewood Brown',-36.92,-23.0,160,136,,https://www.nike.com/t/air-max-dn-shoes-xD4x0g/FJ3145-101,https://www.goat.com/search?query=FJ3145-101
FN4772-001,Naomi Osaka x Wmns Zoom GP Challenge 1 'J’aime Paris Collection',-36.97,-22.0,170,147,,https://www.nike.com/t/gp-challenge-1-naomi-osaka-premium-womens-hard-court-tennis-shoes-DKxfZ4/FN4772-001,https://www.goat.com/search?query=FN4772-001
806561-400,High Jump Elite 'Racer Blue Lime Blast',-37.26,-28.0,135,108,2023,https://www.nike.com/t/high-jump-elite-track-field-jumping-spikes-AKTd9Aq3/806561-400,https://www.goat.com/search?query=806561-400
806561-400,High Jump Elite 'Racer Blue Lime Blast',-37.26,-28.0,135,108,2023,https://www.nike.com/t/high-jump-elite-track-field-jumping-spikes-AKTd9Aq3/806561-400,https://www.goat.com/search?query=806561-400
DR6966-106,NikeCourt Air Zoom Vapor 11 HC 'White Poison Green',-37.27,-26.0,144.97,119,2024,https://www.nike.com/t/nikecourt-air-zoom-vapor-11-mens-hard-court-tennis-shoes-jdHWL8/DR6966-106,https://www.goat.com/search?query=DR6966-106
FD5113-100,Zoom Blazer Mid Premium SB 'Deconstructed - Platinum University Red Gum',-37.55,-38.0,100,69,2023,https://www.nike.com/t/sb-zoom-blazer-mid-premium-skate-shoes-h8zhH6/FD5113-100,https://www.goat.com/search?query=FD5113-100
FD5113-100,Zoom Blazer Mid Premium SB 'Deconstructed - Platinum University Red Gum',-37.55,-38.0,100,69,2023,https://www.nike.com/t/sb-zoom-blazer-mid-premium-skate-shoes-h8zhH6/FD5113-100,https://www.goat.com/search?query=FD5113-100
FV3628-031,Air Force 1 Low Premium 'Light Bone Cargo Khaki',-37.61,-31.0,119.97,91,2023,https://www.nike.com/t/air-force-1-07-premium-mens-shoes-FLRvC9/FV3628-031,https://www.goat.com/search?query=FV3628-031
FV3628-031,Air Force 1 Low Premium 'Light Bone Cargo Khaki',-37.61,-31.0,119.97,91,2023,https://www.nike.com/t/air-force-1-07-premium-mens-shoes-FLRvC9/FV3628-031,https://www.goat.com/search?query=FV3628-031
DV4336-601,Tiempo Legend 10 Pro TF 'Mad Brilliance Pack',-37.73,-27.0,140,113,2024,https://www.nike.com/t/tiempo-legend-10-pro-tf-low-top-soccer-shoes-PbtHQn/DV4336-601,https://www.goat.com/search?query=DV4336-601
FN6952-103,Air Max 1 'Coconut Milk Burgundy Crush',-37.78,-25.0,150,124,,https://www.nike.com/t/air-max-1-mens-shoes-0vR7ds/FN6952-103,https://www.goat.com/search?query=FN6952-103
FN6952-103,Air Max 1 'Coconut Milk Burgundy Crush',-37.78,-25.0,150,124,,https://www.nike.com/t/air-max-1-mens-shoes-0vR7ds/FN6952-103,https://www.goat.com/search?query=FN6952-103
FJ1683-100,NikeCourt Air Zoom Vapor 9.5 Tour 'Heritage',-38.19,-30.0,125.97,97,2023,https://www.nike.com/t/nikecourt-air-zoom-vapor-95-tour-leather-mens-tennis-shoes-vcmbJj/FJ1683-100,https://www.goat.com/search?query=FJ1683-100
